rl_earlier,rl_later,ppo2-po_earlier,ppo2-po_later,acer-pa_earlier,acer-pa_later,ppo1-li_earlier,ppo1-li_later
0.40428026971562586,0.5683563748079877,0.34190853122251536,0.21812596006144394,0.003224860744649663,0.0,0.4420257988859569,0.2035330261136713
0.386475320721896,0.46274509803921565,0.3434659708632311,0.3949019607843137,0.014437921287236357,0.0,0.5098934550989344,0.6517647058823529
0.4687070597080707,0.4083938660209847,0.2180913121256903,0.2538337368845844,0.013611262347359415,0.0,0.5150760934380748,0.536319612590799
0.6011640870083741,0.17505720823798626,0.22511731611832725,0.2326468344774981,0.0005444504938943767,0.0,0.5605377096782558,0.5663615560640731
0.40045155993431836,0.6158192090395481,0.33435960591133007,0.30056497175141245,0.001368363437328955,0.0,0.3682266009852214,0.5627118644067797
0.30604534005037776,0.612994350282486,0.3545340050377834,0.2966101694915254,0.001189476630282676,0.0,0.33879093198992444,0.559322033898305
0.8,0.375,0.0,0.75,0.0,0.0,0.5333333333333333,0.75
0.9333333333333333,0.03125,0.0,0.0625,0.0,0.0,0.5333333333333333,0.65625
0.0,0.8958333333333334,0.625,0.0,0.0,0.0,0.6875,0.6458333333333334
0.5185185185185185,0.5625,0.037037037037037035,0.020833333333333332,0.037037037037037035,0.0,0.5555555555555556,0.9166666666666666
0.07692307692307693,0.10416666666666667,0.0,0.020833333333333332,0.0,0.0,0.3076923076923077,0.22916666666666666
0.4941176470588235,0.3541666666666667,0.22805429864253393,0.020833333333333332,0.0031674208144796376,0.0,0.47104072398190044,0.8125
0.7365384615384613,0.25864453665283543,0.291025641025641,0.276625172890733,0.010256410256410256,0.0,0.607051282051282,0.5726141078838174
0.6421487603305784,0.3831258644536653,0.31074380165289256,0.280774550484094,0.021487603305785124,0.0,0.4603305785123967,0.8921161825726143
0.5375083166999332,0.37532808398950135,0.2625582168995343,0.013123359580052492,0.004657351962741185,0.0,0.35786759813705926,0.28346456692913385
0.6597638057218893,0.41216216216216217,0.3255988023952096,0.07657657657657659,0.0014970059880239524,0.0,0.7194777112441781,0.6283783783783783
0.6483390607101944,0.36176727909011375,0.33175830469644907,0.19072615923009623,0.016824169530355097,0.0,0.5433848797250858,0.6115485564304461
0.3607843137254903,0.8823529411764706,0.25989304812834224,0.029411764705882353,0.029946524064171122,0.0,0.5860962566844918,0.5588235294117647
0.5055258467023175,0.4962962962962963,0.2481283422459893,0.5111111111111111,0.00819964349376114,0.05185185185185185,0.6121212121212121,0.5333333333333333
0.5340104528719649,0.8108108108108109,0.22144126052367344,0.04054054054054054,0.0038490255142761506,0.0,0.5349373085141986,0.3108108108108108
