priority,priority_p,time,class,failures,failures_percenteage,cycle_id,ranking,nfpa,failure_metric
1.0,0.999874914683494,0.006,0.0,0,0.0,9271f805a0caa9ae67a5fed450d3d26a638408af,9,0.7156785243741766,0.22727272727272727
1.0,0.9960188354723692,0.001,1.0,0,0.0,9271f805a0caa9ae67a5fed450d3d26a638408af,14,0.7156785243741766,0.22727272727272727
1.0,0.995511389503029,0.006999999999999999,0.0,0,0.0,9271f805a0caa9ae67a5fed450d3d26a638408af,8,0.7156785243741766,0.22727272727272727
1.0,0.9845133404044139,0.032,2.0,1,0.08333333333333333,9271f805a0caa9ae67a5fed450d3d26a638408af,22,0.7156785243741766,0.22727272727272727
1.0,0.9684988632213952,0.0,1.0,0,0.0,9271f805a0caa9ae67a5fed450d3d26a638408af,21,0.7156785243741766,0.22727272727272727
1.0,0.9563405592634997,0.077,0.0,0,0.0,9271f805a0caa9ae67a5fed450d3d26a638408af,1,0.7156785243741766,0.22727272727272727
1.0,0.9479945680536505,0.069,0.0,0,0.0,9271f805a0caa9ae67a5fed450d3d26a638408af,2,0.7156785243741766,0.22727272727272727
1.0,0.9375404924035091,0.008,0.0,0,0.0,9271f805a0caa9ae67a5fed450d3d26a638408af,7,0.7156785243741766,0.22727272727272727
1.0,0.9051971046188099,0.012,0.0,0,0.0,9271f805a0caa9ae67a5fed450d3d26a638408af,6,0.7156785243741766,0.22727272727272727
1.0,0.8091054402076931,0.0,1.0,0,0.0,9271f805a0caa9ae67a5fed450d3d26a638408af,16,0.7156785243741766,0.22727272727272727
1.0,0.7889155857320274,0.03,0.0,0,0.0,9271f805a0caa9ae67a5fed450d3d26a638408af,4,0.7156785243741766,0.22727272727272727
0.0,0.9999993054144145,0.0,1.0,0,0.0,9271f805a0caa9ae67a5fed450d3d26a638408af,18,0.7156785243741766,0.22727272727272727
0.0,0.9997114965678758,0.001,1.0,0,0.0,9271f805a0caa9ae67a5fed450d3d26a638408af,13,0.7156785243741766,0.22727272727272727
0.0,0.9932764350499329,0.0,1.0,0,0.0,9271f805a0caa9ae67a5fed450d3d26a638408af,19,0.7156785243741766,0.22727272727272727
0.0,0.9866520050115318,0.003,1.0,0,0.0,9271f805a0caa9ae67a5fed450d3d26a638408af,10,0.7156785243741766,0.22727272727272727
0.0,0.9786187641527222,0.0,1.0,0,0.0,9271f805a0caa9ae67a5fed450d3d26a638408af,15,0.7156785243741766,0.22727272727272727
0.0,0.9539001592605315,0.040999999999999995,0.0,0,0.0,9271f805a0caa9ae67a5fed450d3d26a638408af,3,0.7156785243741766,0.22727272727272727
0.0,0.9528356357376838,0.003,1.0,0,0.0,9271f805a0caa9ae67a5fed450d3d26a638408af,11,0.7156785243741766,0.22727272727272727
0.0,0.9400576735907625,0.0,1.0,0,0.0,9271f805a0caa9ae67a5fed450d3d26a638408af,20,0.7156785243741766,0.22727272727272727
0.0,0.9330647565870809,0.0,1.0,0,0.0,9271f805a0caa9ae67a5fed450d3d26a638408af,17,0.7156785243741766,0.22727272727272727
0.0,0.9109503569130253,0.001,1.0,0,0.0,9271f805a0caa9ae67a5fed450d3d26a638408af,12,0.7156785243741766,0.22727272727272727
