priority,priority_p,time,class,failures,failures_percenteage,cycle_id,ranking,nfpa,failure_metric
0.0,0.5789561774349612,0.027999999999999997,0.0,0,0.0,95a11eca1abed032dc60420cdaf726cdcdc33a2d,5,0.6709790209790211,0.9375
priority,priority_p,time,class,failures,failures_percenteage,cycle_id,ranking,nfpa,failure_metric
1.0,0.9999998633985951,0.11199999999999999,0.0,0,0.0,6c0f1cb8ad9cd91ac4f2eb71481f32875221b52e,1,0.7540576794097918,0.05714285714285714
1.0,0.98750811763844,0.052000000000000005,2.0,1,0.2,6c0f1cb8ad9cd91ac4f2eb71481f32875221b52e,35,0.7540576794097918,0.05714285714285714
1.0,0.9733661245276717,0.008,0.0,0,0.0,6c0f1cb8ad9cd91ac4f2eb71481f32875221b52e,14,0.7540576794097918,0.05714285714285714
1.0,0.9584043352214923,0.005,0.0,0,0.0,6c0f1cb8ad9cd91ac4f2eb71481f32875221b52e,18,0.7540576794097918,0.05714285714285714
1.0,0.917089091793861,0.001,1.0,0,0.0,6c0f1cb8ad9cd91ac4f2eb71481f32875221b52e,28,0.7540576794097918,0.05714285714285714
1.0,0.9010963125627929,0.005,0.0,0,0.0,6c0f1cb8ad9cd91ac4f2eb71481f32875221b52e,19,0.7540576794097918,0.05714285714285714
1.0,0.8675431309354428,0.047,0.0,0,0.0,6c0f1cb8ad9cd91ac4f2eb71481f32875221b52e,5,0.7540576794097918,0.05714285714285714
1.0,0.8270411552508866,0.001,1.0,0,0.0,6c0f1cb8ad9cd91ac4f2eb71481f32875221b52e,25,0.7540576794097918,0.05714285714285714
1.0,0.7665792034868552,0.0,1.0,0,0.0,6c0f1cb8ad9cd91ac4f2eb71481f32875221b52e,30,0.7540576794097918,0.05714285714285714
1.0,0.7640050307729824,0.027000000000000003,0.0,0,0.0,6c0f1cb8ad9cd91ac4f2eb71481f32875221b52e,9,0.7540576794097918,0.05714285714285714
1.0,0.613738001144549,0.035,0.0,0,0.0,6c0f1cb8ad9cd91ac4f2eb71481f32875221b52e,6,0.7540576794097918,0.05714285714285714
1.0,0.5320705793874159,0.095,0.0,0,0.0,6c0f1cb8ad9cd91ac4f2eb71481f32875221b52e,3,0.7540576794097918,0.05714285714285714
1.0,0.5169632437466077,0.023,0.0,0,0.0,6c0f1cb8ad9cd91ac4f2eb71481f32875221b52e,10,0.7540576794097918,0.05714285714285714
0.0,0.9996279145910937,0.001,1.0,0,0.0,6c0f1cb8ad9cd91ac4f2eb71481f32875221b52e,27,0.7540576794097918,0.05714285714285714
0.0,0.9930138930352466,0.0,1.0,0,0.0,6c0f1cb8ad9cd91ac4f2eb71481f32875221b52e,34,0.7540576794097918,0.05714285714285714
0.0,0.9926049876448015,0.001,1.0,0,0.0,6c0f1cb8ad9cd91ac4f2eb71481f32875221b52e,23,0.7540576794097918,0.05714285714285714
0.0,0.9861167937095184,0.001,1.0,0,0.0,6c0f1cb8ad9cd91ac4f2eb71481f32875221b52e,22,0.7540576794097918,0.05714285714285714
