test_class_name,cycle_id,tests,failures_0,failures_1,failures_2,failures_3,current_failures,failures_%,time_0,time,time_since,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,A_priority,A_priority_with_time,B_priority,B_priority_with_time,C_priority,C_priority_with_time,D_priority
org/springframework/data/redis/connection/lettuce/LettuceReactiveHyperLogLogCommandsTests.java,eff0d29723a5e60759d5e0407fce10b162b8cac5,10,0,0,0,0,0,0.0,0.013000000000000001,0.009000000000000001,4.748416829109192,1,1,1,1,8,2,5,0,1,0,0,5,5,5,0,5,0,0,0,5,82,21,42,18,18,24,22,28,13,15,1,1,1,1,0,0.57,5,5,5,5,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/lettuce/LettuceReactiveRedisConnectionUnitTests.java,eff0d29723a5e60759d5e0407fce10b162b8cac5,11,0,0,0,0,0,0.0,1.043,0.233,4.750852704048158,1,1,1,1,7,2,5,0,1,0,0,17,17,12,2,12,0,0,0,12,198,59,119,66,58,31,73,86,47,39,1,1,1,1,0,0.26,17,17,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/lettuce/LettuceReactiveListCommandTests.java,eff0d29723a5e60759d5e0407fce10b162b8cac5,50,0,0,0,0,0,0.0,0.048,0.027000000000000003,4.750490915775299,1,1,1,1,8,2,6,0,1,0,0,25,25,25,0,25,0,0,0,25,309,88,201,84,102,51,105,131,56,75,1,1,1,1,0,0.25,25,25,25,25,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/lettuce/LettuceReactiveServerCommandsTests.java,eff0d29723a5e60759d5e0407fce10b162b8cac5,32,0,0,0,0,0,0.0,0.021,0.024,4.75042173465093,1,1,1,1,7,1,6,1,1,0,0,25,25,16,0,16,0,0,0,16,223,49,154,44,90,64,49,72,25,47,2,2,2,1,2,0.42,30,30,30,25,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/lettuce/LettuceReactiveHashCommandsTests.java,eff0d29723a5e60759d5e0407fce10b162b8cac5,42,0,0,0,0,0,0.0,0.061,0.069,4.751333757241566,1,1,1,1,8,1,6,0,1,0,9,23,23,21,0,21,0,0,0,21,277,70,186,68,109,52,94,116,47,69,1,1,1,1,0,0.28,23,23,23,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/lettuce/LettuceReactiveNumberCommandsTests.java,eff0d29723a5e60759d5e0407fce10b162b8cac5,12,0,0,0,0,0,0.0,0.001,0.0,4.7490019559860235,1,1,1,1,4,0,3,0,1,0,0,6,6,6,0,6,0,0,0,6,64,13,33,18,8,24,13,20,12,8,1,1,1,1,0,0.73,6,6,6,6,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/lettuce/LettuceReactiveGeoCommandsTests.java,eff0d29723a5e60759d5e0407fce10b162b8cac5,28,0,0,0,0,0,0.0,0.9159999999999999,0.122,4.750164548556009,1,1,1,1,9,1,8,0,1,0,9,18,18,14,0,14,0,0,0,14,251,54,179,64,116,48,88,103,45,58,1,1,1,1,0,0.27,18,18,18,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/lettuce/LettuceReactiveSetCommandsTests.java,eff0d29723a5e60759d5e0407fce10b162b8cac5,46,0,0,0,0,0,0.0,0.049,0.002,4.753032978375753,1,1,1,1,7,1,5,0,1,0,0,24,24,23,0,23,0,0,0,23,264,72,171,58,89,60,76,100,35,65,1,1,1,1,0,0.35,24,24,24,24,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/lettuce/LettuceReactiveZSetCommandsTests.java,eff0d29723a5e60759d5e0407fce10b162b8cac5,82,0,0,0,0,0,0.0,0.131,0.159,4.753774992624918,1,1,1,1,10,2,8,0,1,0,0,41,41,41,0,41,0,0,0,41,549,134,393,95,256,102,188,230,54,176,1,1,1,1,0,0.26,41,41,41,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/lettuce/LettuceReactiveKeyCommandsTests.java,eff0d29723a5e60759d5e0407fce10b162b8cac5,70,0,0,0,0,0,0.0,0.037000000000000005,0.009000000000000001,4.750493284066518,1,1,1,1,8,2,6,0,1,0,0,39,39,35,1,35,0,0,0,35,439,119,299,114,164,90,140,176,71,105,1,1,1,1,0,0.3,39,39,39,39,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/lettuce/DefaultLettucePoolTests.java,eff0d29723a5e60759d5e0407fce10b162b8cac5,13,0,0,0,0,0,0.0,0.0,0.126,0.0,1,1,1,1,10,1,9,0,1,0,0,14,14,14,1,14,0,0,0,14,229,38,168,60,101,25,112,131,44,87,3,3,3,1,2,0.15,18,18,18,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/lettuce/LettuceSentinelIntegrationTests.java,169b1bd1749369a29987640894ba5ed01de89691,1,0,0,0,0,0,0.0,0.009000000000000001,0.004,5.892102837562561,1,1,1,1,14,3,10,0,1,2,7,12,12,10,1,12,0,0,0,12,266,62,180,89,106,33,114,133,70,63,2,2,2,1,1,0.18,13,13,13,12,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/jedis/JedisConnectionIntegrationTests.java,169b1bd1749369a29987640894ba5ed01de89691,1,0,0,0,0,0,0.0,0.0,0.004,0.0,1,1,1,1,12,1,9,1,3,0,0,27,27,25,1,25,0,0,0,25,409,69,289,132,151,58,161,197,95,102,4,4,4,1,1,0.2,36,36,36,27,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/jedis/JedisConnectionFactorySentinelIntegrationTests.java,169b1bd1749369a29987640894ba5ed01de89691,3,0,0,0,0,0,0.0,0.0,0.001,0.0,1,1,1,1,8,2,6,0,1,0,1,4,4,4,2,4,0,0,0,4,85,18,45,25,20,27,26,32,19,13,2,2,2,1,1,0.6,5,5,5,4,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/lettuce/LettuceConnectionIntegrationTests.java,169b1bd1749369a29987640894ba5ed01de89691,1,0,0,0,0,0,0.0,0.0,0.0,5.8911367257436105,1,1,1,1,14,0,12,1,1,0,0,18,18,16,1,16,0,0,0,16,339,35,262,104,168,45,178,202,76,126,2,2,2,1,1,0.17,24,24,24,18,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/jedis/JedisConnectionFactoryUnitTests.java,169b1bd1749369a29987640894ba5ed01de89691,20,0,0,0,0,0,0.0,0.0,0.9690000000000001,0.0,1,1,1,1,9,2,7,0,1,0,2,22,22,22,1,22,0,2,0,20,318,86,210,93,121,50,129,152,68,84,1,1,1,1,0,0.24,22,22,22,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/RedisConnectionUnitTests.java,169b1bd1749369a29987640894ba5ed01de89691,2,0,0,0,0,0,0.0,0.0,0.226,0.0,1,1,1,1,3,0,3,0,2,0,0,216,216,216,6,216,0,0,2,214,990,230,738,289,231,24,258,477,247,230,2,2,2,1,1,0.03,217,217,217,216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/RedisSentinelConfigurationUnitTests.java,169b1bd1749369a29987640894ba5ed01de89691,9,0,0,0,0,0,0.0,0.0,0.001,0.0,1,1,1,1,7,1,5,0,1,0,4,9,9,9,0,9,0,0,0,9,124,28,78,45,37,27,43,53,34,19,1,1,1,1,0,0.35,9,9,9,9,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/lettuce/LettuceConnectionFactoryUnitTests.java,169b1bd1749369a29987640894ba5ed01de89691,35,0,0,0,0,0,0.0,0.235,0.16699999999999998,5.896603902180988,1,1,1,1,12,3,9,0,2,0,0,38,38,38,1,38,0,0,1,37,633,160,450,223,292,66,288,337,164,173,2,2,2,1,1,0.15,43,43,43,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/jedis/JedisSentinelIntegrationTests.java,169b1bd1749369a29987640894ba5ed01de89691,1,0,0,0,0,0,0.0,0.0,0.006,0.0,1,1,1,1,4,0,4,0,1,0,7,14,14,14,1,14,0,0,0,14,160,30,110,74,37,24,58,73,52,21,1,1,1,1,0,0.22,14,14,14,14,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/lettuce/DefaultLettucePoolTests.java,169b1bd1749369a29987640894ba5ed01de89691,13,0,0,0,0,0,0.0,0.126,0.11800000000000001,5.88778848250707,1,1,1,1,10,1,9,0,1,0,0,14,14,14,1,14,0,0,0,14,229,38,168,60,101,25,112,131,44,87,3,3,3,1,2,0.15,18,18,18,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/repository/RedisRepositoryClusterIntegrationTests.java,169b1bd1749369a29987640894ba5ed01de89691,1,0,0,0,0,0,0.0,0.006,0.0,12.358109347025554,1,1,1,1,12,4,8,0,2,0,2,1,1,1,0,1,1,0,0,0,74,12,40,34,9,22,25,28,25,3,1,1,1,1,0,0.55,1,1,1,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/RedisClusterConfigurationUnitTests.java,169b1bd1749369a29987640894ba5ed01de89691,9,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1,7,1,5,0,1,0,4,9,9,9,0,9,0,0,0,9,125,29,77,44,36,28,43,53,34,19,1,1,1,1,0,0.36,9,9,9,9,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/lettuce/LettuceClusterConnectionTests.java,169b1bd1749369a29987640894ba5ed01de89691,1,0,0,0,0,0,0.0,0.0,0.0,5.901730998357137,1,1,1,1,7,2,5,0,1,1,16,240,240,239,5,240,0,1,0,239,2444,749,1671,638,870,262,861,1110,365,745,3,3,3,1,1,0.16,247,247,247,240,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/core/RedisClusterTemplateTests.java,169b1bd1749369a29987640894ba5ed01de89691,1,0,0,0,0,0,0.0,0.002,0.006,5.89885189930598,1,1,1,1,10,1,8,1,1,1,2,16,16,15,0,16,0,0,0,16,269,48,197,101,106,38,112,130,68,62,2,2,2,1,1,0.19,17,17,17,16,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/listener/PubSubResubscribeTests.java,169b1bd1749369a29987640894ba5ed01de89691,1,0,0,0,0,0,0.0,0.0,0.0,5.900179974238077,1,1,1,1,16,3,10,1,3,4,1,14,14,9,8,13,0,1,0,12,328,70,213,94,127,46,163,180,83,97,2,2,2,1,1,0.22,16,16,16,14,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/RedisElastiCacheConfigurationUnitTests.java,169b1bd1749369a29987640894ba5ed01de89691,4,0,0,0,0,0,0.0,0.0,0.004,0.0,1,1,1,1,11,4,7,0,1,0,0,4,4,4,0,4,0,0,0,4,83,23,40,19,23,24,25,30,15,15,1,1,1,1,0,0.6,4,4,4,4,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/lettuce/LettuceConnectionFactoryTests.java,169b1bd1749369a29987640894ba5ed01de89691,24,0,0,0,0,0,0.0,0.016,0.001,5.900468635559082,1,1,1,1,13,2,10,0,1,1,0,28,28,26,2,27,0,0,0,27,505,101,369,155,238,45,230,270,109,161,2,2,2,1,1,0.12,35,35,36,28,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/listener/RedisMessageListenerContainerTests.java,169b1bd1749369a29987640894ba5ed01de89691,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1,9,2,7,0,2,0,0,5,5,4,5,4,0,0,0,4,102,23,56,28,28,24,41,46,25,21,1,1,1,1,0,0.43,5,5,5,5,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/jedis/JedisConnectionFactoryIntegrationTests.java,169b1bd1749369a29987640894ba5ed01de89691,2,0,0,0,0,0,0.0,0.0,0.001,0.0,1,1,1,1,8,1,7,0,1,0,0,3,3,3,1,3,0,0,0,3,68,13,35,16,14,22,20,25,13,12,2,2,2,1,1,0.63,4,4,4,3,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/mapping/Jackson2HashMapperTests.java,169b1bd1749369a29987640894ba5ed01de89691,2,0,0,0,0,0,0.0,0.001,0.028999999999999998,5.8956888675689685,1,1,1,1,7,1,6,0,1,2,0,5,5,3,3,5,0,0,0,5,101,18,62,39,20,22,43,50,34,16,2,2,2,1,1,0.35,6,6,6,5,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/lettuce/LettuceConnectionPipelineIntegrationTests.java,169b1bd1749369a29987640894ba5ed01de89691,1,0,0,0,0,0,0.0,0.001,0.0,5.897416834036509,1,1,1,1,13,0,12,0,1,0,0,5,5,4,0,4,0,0,0,4,112,9,78,39,39,26,50,58,29,29,2,2,2,1,1,0.33,7,7,7,5,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/core/RedisKeyValueAdapterTests.java,169b1bd1749369a29987640894ba5ed01de89691,58,0,0,0,0,0,0.0,0.228,0.205,5.8967459599177054,1,1,1,1,14,3,10,0,8,4,1,39,37,34,25,38,0,2,0,36,767,210,519,213,324,77,368,417,163,254,3,3,3,1,2,0.15,43,43,44,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/listener/SubscriptionConnectionTests.java,169b1bd1749369a29987640894ba5ed01de89691,6,0,0,0,0,0,0.0,240.83900000000003,240.77900000000002,5.900424063205719,1,1,1,1,13,1,10,1,2,2,2,8,8,6,3,8,0,0,0,8,189,25,127,58,70,37,93,109,55,54,3,3,3,1,2,0.29,14,14,14,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/core/RedisTemplateTests.java,169b1bd1749369a29987640894ba5ed01de89691,819,0,0,0,0,0,0.0,0.556,0.595,5.903516761461892,1,1,1,1,10,1,9,0,13,2,0,77,77,61,3,63,0,1,0,62,832,140,658,296,441,47,421,491,233,258,2,2,3,1,1,0.07,84,84,93,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/support/collections/RedisPropertiesTests.java,169b1bd1749369a29987640894ba5ed01de89691,560,0,0,0,0,0,0.0,0.081,0.032,5.901862951119742,1,1,1,1,12,1,10,1,1,1,0,17,17,16,2,17,1,0,1,15,310,52,225,107,137,46,146,167,86,81,2,2,2,1,1,0.2,18,18,18,17,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/core/script/DefaultReactiveScriptExecutorTests.java,169b1bd1749369a29987640894ba5ed01de89691,16,0,0,0,0,0,0.0,0.17300000000000001,0.185,5.900987911224365,1,1,1,1,11,3,8,0,1,2,3,14,14,10,0,12,0,0,1,11,248,61,167,83,94,28,102,117,64,53,2,2,2,1,1,0.17,15,15,15,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/core/ReactiveStringRedisTemplateIntegrationTests.java,169b1bd1749369a29987640894ba5ed01de89691,1,0,0,0,0,0,0.0,0.0,0.0,5.90193173090617,1,1,1,1,5,1,4,0,1,1,1,4,4,2,1,3,0,0,0,3,66,13,33,21,10,21,20,24,17,7,1,1,1,1,0,0.64,4,4,4,4,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/lettuce/LettuceConnectionTransactionIntegrationTests.java,169b1bd1749369a29987640894ba5ed01de89691,1,0,0,0,0,0,0.0,0.1,0.0,5.900680184364319,1,1,1,1,13,1,11,0,1,0,0,2,2,2,0,2,0,0,0,2,71,8,39,19,17,24,24,29,15,14,2,2,2,1,1,0.62,3,3,3,2,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/listener/ReactiveRedisMessageListenerContainerIntegrationTests.java,169b1bd1749369a29987640894ba5ed01de89691,10,0,0,0,0,0,0.0,0.025,0.0,5.8988127072652174,1,1,1,1,8,1,6,1,1,3,3,20,20,8,2,11,0,1,0,10,213,44,145,66,79,48,74,89,52,37,3,3,3,1,2,0.33,23,23,23,20,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/core/MultithreadedRedisTemplateTests.java,169b1bd1749369a29987640894ba5ed01de89691,2,0,0,0,1,0,0.0,9.897,0.004,5.9018733819325755,1,1,1,1,8,1,7,0,1,2,0,4,4,2,1,4,0,0,0,4,89,17,52,31,19,21,38,44,28,16,2,2,2,1,1,0.4,5,5,5,4,0.0,1.0,4.0,9.0,0.0,1.0,1.0
org/springframework/data/redis/connection/lettuce/TransactionalLettuceIntegrationTests.java,169b1bd1749369a29987640894ba5ed01de89691,10,0,0,0,0,0,0.0,0.434,0.040999999999999995,5.899853988488514,1,1,1,1,8,1,7,0,2,0,0,1,1,1,0,1,0,0,0,1,46,5,22,15,5,19,12,15,11,4,1,1,1,1,0,0.86,1,1,1,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/core/RedisKeyValueTemplateTests.java,169b1bd1749369a29987640894ba5ed01de89691,88,0,0,0,0,0,0.0,0.32,0.28300000000000003,5.900943358739218,1,1,1,1,17,3,13,0,8,2,0,57,57,33,36,35,1,0,0,34,977,237,704,228,507,69,465,515,180,335,8,8,8,8,1,0.1,64,64,64,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/core/script/lettuce/LettuceDefaultScriptExecutorTests.java,169b1bd1749369a29987640894ba5ed01de89691,1,0,0,0,0,0,0.0,0.0,0.0,5.900072058041889,1,1,1,1,6,1,5,0,1,0,1,3,3,3,0,3,0,0,1,2,60,9,30,17,8,21,17,22,14,8,2,2,2,1,1,0.7,4,4,4,3,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/jedis/ScanTests.java,169b1bd1749369a29987640894ba5ed01de89691,2,0,0,0,0,0,0.0,1.04,0.14400000000000002,5.907789059480032,1,1,1,1,13,2,10,0,1,2,0,6,6,3,3,5,0,0,0,5,134,25,86,47,36,23,59,70,42,28,4,4,4,1,3,0.27,11,11,11,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/core/DefaultReactiveHashOperationsIntegrationTests.java,169b1bd1749369a29987640894ba5ed01de89691,34,0,0,0,0,0,0.0,0.055,0.038,5.905633374055227,1,1,1,1,13,3,9,2,1,2,0,27,27,20,5,22,0,1,0,21,440,110,309,158,206,95,172,195,130,65,1,1,2,1,0,0.31,27,27,31,27,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/listener/RedisMessageListenerContainerUnitTests.java,169b1bd1749369a29987640894ba5ed01de89691,1,0,0,0,0,0,0.0,0.17600000000000002,0.0,5.903200682004293,1,1,1,1,11,2,8,0,2,0,0,5,5,3,7,3,0,0,0,3,102,22,59,27,32,22,46,50,25,25,1,1,1,1,0,0.37,5,5,5,5,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/support/collections/RedisMapTests.java,169b1bd1749369a29987640894ba5ed01de89691,464,0,0,0,0,0,0.0,0.065,0.008,5.9040982723236075,1,1,1,1,37,5,31,6,1,1,0,3,3,2,0,3,1,0,0,2,172,22,121,54,86,43,90,95,49,46,2,2,2,1,1,0.36,4,4,4,3,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/jedis/JedisConnectionPipelineIntegrationTests.java,169b1bd1749369a29987640894ba5ed01de89691,1,0,0,0,0,0,0.0,0.0,0.008,0.0,1,1,1,1,4,0,4,0,1,0,0,29,29,29,0,29,0,0,0,29,269,35,201,108,70,36,85,116,54,62,2,2,2,1,1,0.18,30,30,30,29,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/repository/RedisRepositoryIntegrationTests.java,169b1bd1749369a29987640894ba5ed01de89691,22,0,0,0,0,0,0.0,0.213,0.382,12.368681744734447,1,1,1,1,11,3,7,0,2,0,0,4,4,4,1,4,1,1,0,2,117,25,73,53,22,20,49,55,41,14,1,1,1,1,0,0.27,4,4,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/core/script/jedis/JedisDefaultScriptExecutorTests.java,169b1bd1749369a29987640894ba5ed01de89691,1,0,0,0,0,0,0.0,0.0,0.001,0.0,1,1,1,1,4,0,3,0,1,0,1,5,5,5,0,5,0,0,1,4,71,13,36,23,6,22,15,22,16,6,2,2,2,1,1,0.61,6,6,6,5,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/core/RedisKeyValueAdapterUnitTests.java,169b1bd1749369a29987640894ba5ed01de89691,6,0,0,0,0,0,0.0,0.529,0.2,12.370430262883506,1,1,1,1,13,4,9,0,3,0,0,8,8,8,7,8,0,0,0,8,199,49,129,67,60,27,92,103,54,49,1,1,1,1,0,0.21,8,8,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/repository/support/QueryByExampleRedisExecutorTests.java,169b1bd1749369a29987640894ba5ed01de89691,8,0,0,0,0,0,0.0,0.038,0.039,12.370480664571126,1,1,1,1,8,2,6,0,3,0,0,15,15,13,11,13,0,1,0,12,229,55,153,97,71,29,94,110,72,38,1,1,1,1,0,0.19,15,15,15,15,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/jedis/JedisTransactionalConnectionStarvationTest.java,169b1bd1749369a29987640894ba5ed01de89691,18,0,0,0,0,0,0.0,0.0,1.189,0.0,1,1,1,1,5,0,5,0,2,0,1,6,6,6,1,6,0,0,1,5,97,17,61,38,18,23,34,43,28,15,2,2,2,1,1,0.38,7,7,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/jedis/TransactionalJedisItegrationTests.java,169b1bd1749369a29987640894ba5ed01de89691,10,0,0,0,0,0,0.0,0.0,0.004,0.0,1,1,1,1,7,1,6,0,2,0,0,1,1,1,0,1,0,0,0,1,45,5,21,15,4,19,11,14,11,3,1,1,1,1,0,0.9,1,1,1,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/cache/DefaultRedisCacheWriterTests.java,169b1bd1749369a29987640894ba5ed01de89691,30,0,0,0,0,0,0.0,0.0,0.048,0.0,1,1,1,1,7,1,6,0,2,2,1,42,42,19,5,21,1,1,0,19,329,85,225,85,135,34,125,150,64,86,2,2,2,1,1,0.15,43,43,43,42,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/core/DefaultHashOperationsTests.java,169b1bd1749369a29987640894ba5ed01de89691,8,0,0,0,0,0,0.0,0.0,0.001,0.0,1,1,1,1,11,1,9,0,1,2,0,10,10,7,6,9,0,0,0,9,194,35,135,81,72,26,97,110,70,40,2,2,2,1,1,0.19,12,12,12,10,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/support/collections/RedisCollectionFactoryBeanTests.java,169b1bd1749369a29987640894ba5ed01de89691,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1,8,1,7,0,1,1,0,8,8,6,3,7,0,2,0,5,119,23,77,35,41,19,56,64,31,33,1,1,1,1,0,0.25,8,8,8,8,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/listener/KeyExpirationEventMessageListenerTests.java,169b1bd1749369a29987640894ba5ed01de89691,4,0,0,0,0,0,0.0,0.0,0.001,0.0,1,1,1,1,18,3,14,0,1,0,0,4,4,4,4,4,0,0,0,4,129,25,86,40,44,20,58,68,35,33,2,2,3,1,2,0.23,6,6,7,4,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/lettuce/LettuceClientConfigurationUnitTests.java,169b1bd1749369a29987640894ba5ed01de89691,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1,11,1,9,2,1,0,0,4,4,4,0,4,0,0,0,4,86,14,51,20,31,34,28,33,15,18,1,1,1,1,0,0.67,4,4,4,4,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/lettuce/LettucePoolingClientConfigurationUnitTests.java,169b1bd1749369a29987640894ba5ed01de89691,2,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1,19,2,17,4,1,0,0,2,2,2,0,2,0,0,0,2,78,12,45,18,30,32,28,31,15,16,1,1,1,1,0,0.71,2,2,2,2,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/support/atomic/RedisAtomicDoubleTests.java,169b1bd1749369a29987640894ba5ed01de89691,32,0,0,0,0,0,0.0,0.04,0.022000000000000002,11.108563991387685,1,1,1,1,6,1,5,0,1,2,0,20,20,18,3,20,0,0,0,20,228,53,150,69,66,43,88,109,49,60,1,1,1,1,0,0.29,20,20,20,20,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/support/atomic/RedisAtomicLongTests.java,169b1bd1749369a29987640894ba5ed01de89691,28,0,0,0,0,0,0.0,0.13,0.0,11.108639013767242,1,1,1,1,7,1,5,0,1,2,0,18,18,16,3,18,0,0,0,18,217,50,141,65,66,35,85,104,47,57,1,1,1,1,0,0.25,18,18,18,18,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/support/atomic/RedisAtomicIntegerTests.java,169b1bd1749369a29987640894ba5ed01de89691,28,0,0,0,0,0,0.0,1.075,0.009000000000000001,5.526306160291036,1,1,1,1,8,1,6,0,1,2,0,19,19,16,3,18,0,0,0,18,236,54,156,70,75,38,92,115,53,62,3,3,3,1,4,0.24,22,22,22,19,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/support/atomic/CompareAndSetIntegrationTests.java,169b1bd1749369a29987640894ba5ed01de89691,12,0,0,0,0,0,0.0,1.037,0.0,11.110352651278179,1,1,1,1,6,1,4,0,1,2,1,13,13,5,3,7,0,0,0,7,132,29,82,53,40,24,56,64,43,21,1,1,1,1,0,0.29,13,13,13,13,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/support/BoundKeyOperationsTest.java,169b1bd1749369a29987640894ba5ed01de89691,1,0,0,0,0,0,0.0,0.002,0.0,11.110056897004444,1,1,1,1,6,0,6,0,1,2,0,10,10,7,3,9,0,1,0,8,140,24,95,50,35,25,50,66,35,31,5,5,5,1,1,0.26,16,16,17,10,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/lettuce/LettuceReactiveStringCommandsTests.java,169b1bd1749369a29987640894ba5ed01de89691,76,0,0,0,0,0,0.0,0.016,0.09,5.906759214401245,1,1,1,1,9,2,7,1,1,0,0,39,39,38,0,38,0,0,0,38,512,136,356,133,203,108,153,192,90,102,1,1,1,1,0,0.3,39,39,39,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
