priority,priority_p,time,class,failures,failures_percenteage,cycle_id,ranking,nfpa,failure_metric
3.0,0.7932336716984205,0.005571410875629219,3.0,1.0,0.2,ce4e287b9887bc02c0b64bd835911318ee4d6a30,18,0.7780938833570412,0.55
3.0,0.7759244058572219,0.08800000000000001,1.0,0.0,0.0,ce4e287b9887bc02c0b64bd835911318ee4d6a30,7,0.7780938833570412,0.55
3.0,0.7738574598054706,0.007102533516540339,3.0,1.0,0.2,ce4e287b9887bc02c0b64bd835911318ee4d6a30,17,0.7780938833570412,0.55
3.0,0.766459888314103,0.7879999999999999,0.0,0.0,0.0,ce4e287b9887bc02c0b64bd835911318ee4d6a30,4,0.7780938833570412,0.55
3.0,0.7586180175977985,0.009728363832811726,3.0,1.0,0.2,ce4e287b9887bc02c0b64bd835911318ee4d6a30,13,0.7780938833570412,0.55
3.0,0.7138164050641177,0.345,0.0,0.0,0.0,ce4e287b9887bc02c0b64bd835911318ee4d6a30,5,0.7780938833570412,0.55
3.0,0.631182354222619,0.059116327083243374,3.0,1.0,0.21776359032439946,ce4e287b9887bc02c0b64bd835911318ee4d6a30,12,0.7780938833570412,0.55
3.0,0.5583036581637433,0.008785395024717044,3.0,1.0,0.2,ce4e287b9887bc02c0b64bd835911318ee4d6a30,15,0.7780938833570412,0.55
2.0,0.9999998130401767,0.025,1.0,0.0,0.0,ce4e287b9887bc02c0b64bd835911318ee4d6a30,8,0.7780938833570412,0.55
2.0,0.8456897069357572,0.17365498828234846,3.0,1.0,0.2595196388706661,ce4e287b9887bc02c0b64bd835911318ee4d6a30,10,0.7780938833570412,0.55
2.0,0.7719065583357839,24.1372174352882,2.0,1.0,0.13632215411873427,ce4e287b9887bc02c0b64bd835911318ee4d6a30,9,0.7780938833570412,0.55
2.0,0.48467803844951884,0.11359410286918632,3.0,1.0,0.2392313948587108,ce4e287b9887bc02c0b64bd835911318ee4d6a30,11,0.7780938833570412,0.55
1.0,0.617849204819321,0.219,0.0,0.0,0.0,ce4e287b9887bc02c0b64bd835911318ee4d6a30,6,0.7780938833570412,0.55
0.0,0.9060685949206481,5.074,0.0,0.0,0.0,ce4e287b9887bc02c0b64bd835911318ee4d6a30,2,0.7780938833570412,0.55
0.0,0.8873691476233414,0.009416317649653285,3.0,1.0,0.2,ce4e287b9887bc02c0b64bd835911318ee4d6a30,14,0.7780938833570412,0.55
0.0,0.8820251357908117,1.652,0.0,0.0,0.0,ce4e287b9887bc02c0b64bd835911318ee4d6a30,3,0.7780938833570412,0.55
0.0,0.8470057422368383,0.0074209735545805455,3.0,1.0,0.2,ce4e287b9887bc02c0b64bd835911318ee4d6a30,16,0.7780938833570412,0.55
priority,priority_p,time,class,failures,failures_percenteage,cycle_id,ranking,nfpa,failure_metric
3.0,0.9995517879657783,0.07169675329991543,3.0,1.0,0.1998292612519816,0f93c9c4702d09bc62edefaafa942de17fab9cad,24,0.7776738749269435,0.4195402298850575
3.0,0.9977674964200467,0.106276033731152,3.0,1.0,0.23668154497633176,0f93c9c4702d09bc62edefaafa942de17fab9cad,22,0.7776738749269435,0.4195402298850575
3.0,0.9170676492345711,0.17978611553406945,2.0,1.0,0.26140546694395056,0f93c9c4702d09bc62edefaafa942de17fab9cad,21,0.7776738749269435,0.4195402298850575
3.0,0.8448840063623148,0.297,0.0,0.0,0.0,0f93c9c4702d09bc62edefaafa942de17fab9cad,8,0.7776738749269435,0.4195402298850575
3.0,0.8096353101734172,8.147317844991369,2.0,1.0,0.17851719589571016,0f93c9c4702d09bc62edefaafa942de17fab9cad,18,0.7776738749269435,0.4195402298850575
3.0,0.7409599174595893,0.028,1.0,0.0,0.0,0f93c9c4702d09bc62edefaafa942de17fab9cad,15,0.7776738749269435,0.4195402298850575
3.0,0.6726227440675304,5.882015649634751,2.0,1.0,0.18448188706523766,0f93c9c4702d09bc62edefaafa942de17fab9cad,19,0.7776738749269435,0.4195402298850575
3.0,0.6700766005724577,0.19633073958587074,2.0,1.0,0.2673890561327209,0f93c9c4702d09bc62edefaafa942de17fab9cad,20,0.7776738749269435,0.4195402298850575
3.0,0.6417032182501716,39.93,0.0,0.0,0.0,0f93c9c4702d09bc62edefaafa942de17fab9cad,2,0.7776738749269435,0.4195402298850575
3.0,0.618767946353905,0.039,1.0,0.0,0.0,0f93c9c4702d09bc62edefaafa942de17fab9cad,14,0.7776738749269435,0.4195402298850575
3.0,0.6126719696930106,0.003402358335732926,3.0,1.0,0.2,0f93c9c4702d09bc62edefaafa942de17fab9cad,27,0.7776738749269435,0.4195402298850575
3.0,0.531045782820124,6.7029999999999985,0.0,0.0,0.0,0f93c9c4702d09bc62edefaafa942de17fab9cad,3,0.7776738749269435,0.4195402298850575
2.0,0.9808598167241949,0.07303422102843732,3.0,1.0,0.22509903180088897,0f93c9c4702d09bc62edefaafa942de17fab9cad,23,0.7776738749269435,0.4195402298850575
2.0,0.7829097204015237,0.118,1.0,0.0,0.0,0f93c9c4702d09bc62edefaafa942de17fab9cad,11,0.7776738749269435,0.4195402298850575
2.0,0.6188328862675093,0.009260283766770908,3.0,1.0,0.2,0f93c9c4702d09bc62edefaafa942de17fab9cad,25,0.7776738749269435,0.4195402298850575
2.0,0.4576416429260437,0.212,0.0,0.0,0.0,0f93c9c4702d09bc62edefaafa942de17fab9cad,10,0.7776738749269435,0.4195402298850575
1.0,0.6453508205899965,0.8290000000000001,0.0,0.0,0.0,0f93c9c4702d09bc62edefaafa942de17fab9cad,7,0.7776738749269435,0.4195402298850575
1.0,0.4981056323802717,5.835,0.0,0.0,0.0,0f93c9c4702d09bc62edefaafa942de17fab9cad,4,0.7776738749269435,0.4195402298850575
0.0,0.9999999999994598,0.09,1.0,0.0,0.0,0f93c9c4702d09bc62edefaafa942de17fab9cad,12,0.7776738749269435,0.4195402298850575
0.0,0.9999999994711277,0.219,0.0,0.0,0.0,0f93c9c4702d09bc62edefaafa942de17fab9cad,9,0.7776738749269435,0.4195402298850575
0.0,0.9975298988963558,1.739,0.0,0.0,0.0,0f93c9c4702d09bc62edefaafa942de17fab9cad,5,0.7776738749269435,0.4195402298850575
0.0,0.9971982131579401,1.283,0.0,0.0,0.0,0f93c9c4702d09bc62edefaafa942de17fab9cad,6,0.7776738749269435,0.4195402298850575
0.0,0.9956680011476051,78.15899999999998,0.0,0.0,0.0,0f93c9c4702d09bc62edefaafa942de17fab9cad,1,0.7776738749269435,0.4195402298850575
0.0,0.9709899559200736,0.003,1.0,0.0,0.0,0f93c9c4702d09bc62edefaafa942de17fab9cad,17,0.7776738749269435,0.4195402298850575
0.0,0.960612953025359,0.001047049544631501,3.0,1.0,0.2,0f93c9c4702d09bc62edefaafa942de17fab9cad,29,0.7776738749269435,0.4195402298850575
0.0,0.9533902296912004,0.011,1.0,0.0,0.0,0f93c9c4702d09bc62edefaafa942de17fab9cad,16,0.7776738749269435,0.4195402298850575
0.0,0.9206858521483312,0.0025753973876710863,3.0,1.0,0.2,0f93c9c4702d09bc62edefaafa942de17fab9cad,28,0.7776738749269435,0.4195402298850575
0.0,0.913086789303183,0.08800000000000001,1.0,0.0,0.0,0f93c9c4702d09bc62edefaafa942de17fab9cad,13,0.7776738749269435,0.4195402298850575
0.0,0.6031029522786499,0.009058981590058293,3.0,1.0,0.2,0f93c9c4702d09bc62edefaafa942de17fab9cad,26,0.7776738749269435,0.4195402298850575
priority,priority_p,time,class,failures,failures_percenteage,cycle_id,ranking,nfpa,failure_metric
3.0,0.8861796615793551,6.301,0.0,0.0,0.0,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,4,0.7168635749133015,0.5317959468902865
3.0,0.8807557516891419,0.107,1.0,0.0,0.0,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,14,0.7168635749133015,0.5317959468902865
3.0,0.8783272393069131,0.828,0.0,0.0,0.0,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,8,0.7168635749133015,0.5317959468902865
3.0,0.8781742720290499,0.004,1.0,0.0,0.0,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,23,0.7168635749133015,0.5317959468902865
3.0,0.8757563578005417,16.837765458336243,2.0,1.0,0.15558256518335384,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,35,0.7168635749133015,0.5317959468902865
3.0,0.8685809064227125,0.09508961766915633,3.0,1.0,0.2307738220444081,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,44,0.7168635749133015,0.5317959468902865
3.0,0.8671493102783538,1.004306593283104,2.0,1.0,0.197368045992381,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,39,0.7168635749133015,0.5317959468902865
3.0,0.8404366392056917,38.611,0.0,0.0,0.0,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,3,0.7168635749133015,0.5317959468902865
3.0,0.8308061738379248,0.126,1.0,0.0,0.0,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,13,0.7168635749133015,0.5317959468902865
3.0,0.824593562976244,0.003247289460277487,3.0,1.0,0.2,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,53,0.7168635749133015,0.5317959468902865
3.0,0.7528169059115987,0.13655029099382002,3.0,1.0,0.2457686406566562,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,43,0.7168635749133015,0.5317959468902865
3.0,0.7030644804757666,0.001,1.0,0.0,0.0,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,24,0.7168635749133015,0.5317959468902865
3.0,0.6544129174241419,0.008724315443686919,3.0,1.0,0.2,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,46,0.7168635749133015,0.5317959468902865
3.0,0.6472285885963435,22.91438677375996,2.0,1.0,0.13953892578143695,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,33,0.7168635749133015,0.5317959468902865
3.0,0.45438392818074264,0.00887823685896156,3.0,1.0,0.2,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,45,0.7168635749133015,0.5317959468902865
2.0,0.9164799807941872,78.38,0.0,0.0,0.0,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,1,0.7168635749133015,0.5317959468902865
2.0,0.9116921085483224,0.008,1.0,0.0,0.0,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,21,0.7168635749133015,0.5317959468902865
2.0,0.9054890556625842,0.304,0.0,0.0,0.0,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,10,0.7168635749133015,0.5317959468902865
2.0,0.8884665898570577,32.16271727792604,2.0,1.0,0.1151355496009008,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,29,0.7168635749133015,0.5317959468902865
2.0,0.8473634893766758,31.675934313971144,2.0,1.0,0.1164237164919466,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,30,0.7168635749133015,0.5317959468902865
2.0,0.8245932848474703,16.215022165132574,2.0,1.0,0.15722602339099448,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,36,0.7168635749133015,0.5317959468902865
2.0,0.7285903678707779,5.504,0.0,0.0,0.0,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,5,0.7168635749133015,0.5317959468902865
2.0,0.7119036285308772,0.01,1.0,0.0,0.0,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,20,0.7168635749133015,0.5317959468902865
2.0,0.678598120398217,1.217,0.0,0.0,0.0,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,7,0.7168635749133015,0.5317959468902865
2.0,0.6111181184939375,0.1802970251686569,2.0,1.0,0.2618917949093977,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,41,0.7168635749133015,0.5317959468902865
2.0,0.5347127917484321,0.005315900706904153,3.0,1.0,0.2,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,50,0.7168635749133015,0.5317959468902865
2.0,0.5261663996292302,0.02,1.0,0.0,0.0,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,17,0.7168635749133015,0.5317959468902865
2.0,0.49582370452803076,51.24100000000001,0.0,0.0,0.0,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,2,0.7168635749133015,0.5317959468902865
1.0,0.8780046796935966,23.04299060165687,2.0,1.0,0.1391995815517934,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,32,0.7168635749133015,0.5317959468902865
1.0,0.8693969785612752,0.17800000000000002,0.0,0.0,0.0,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,11,0.7168635749133015,0.5317959468902865
1.0,0.8605835599784688,9.292915160707636,2.0,1.0,0.24283545623541605,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,38,0.7168635749133015,0.5317959468902865
1.0,0.8401135466736965,1.555,0.0,0.0,0.0,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,6,0.7168635749133015,0.5317959468902865
1.0,0.8107478198893996,29.39072609480321,2.0,1.0,0.12245681238781385,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,31,0.7168635749133015,0.5317959468902865
1.0,0.7558221200200866,0.17413018627429458,2.0,1.0,0.25935992290104715,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,42,0.7168635749133015,0.5317959468902865
1.0,0.741305140969021,0.23084316267563804,2.0,1.0,0.2798709451760514,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,40,0.7168635749133015,0.5317959468902865
1.0,0.7193333277904809,0.008364293027657984,3.0,1.0,0.2,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,47,0.7168635749133015,0.5317959468902865
1.0,0.6722425214113171,0.142,1.0,0.0,0.0,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,12,0.7168635749133015,0.5317959468902865
1.0,0.6686336971623563,0.018000000000000002,1.0,0.0,0.0,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,19,0.7168635749133015,0.5317959468902865
1.0,0.6676673966595148,0.035,1.0,0.0,0.0,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,16,0.7168635749133015,0.5317959468902865
1.0,0.6067450889715829,0.395,0.0,0.0,0.0,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,9,0.7168635749133015,0.5317959468902865
1.0,0.5555488377788442,10.138748378180457,2.0,1.0,0.2388260953363901,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,37,0.7168635749133015,0.5317959468902865
1.0,0.5531744164790768,0.005439053254227692,3.0,1.0,0.2,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,49,0.7168635749133015,0.5317959468902865
1.0,0.47907850535487123,0.004,1.0,0.0,0.0,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,22,0.7168635749133015,0.5317959468902865
0.0,0.9997126713093871,0.008166173054872317,3.0,1.0,0.2,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,48,0.7168635749133015,0.5317959468902865
0.0,0.8979252568579058,34.05896585486098,2.0,1.0,0.1101319581598397,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,28,0.7168635749133015,0.5317959468902865
0.0,0.8710543141201701,0.08800000000000001,1.0,0.0,0.0,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,15,0.7168635749133015,0.5317959468902865
0.0,0.8369530379515899,17.897986201355923,2.0,1.0,0.15278906771942288,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,34,0.7168635749133015,0.5317959468902865
0.0,0.8227661960232966,0.02,1.0,0.0,0.0,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,18,0.7168635749133015,0.5317959468902865
0.0,0.8053431657175115,37.832206438184215,2.0,1.0,0.10755545520199204,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,27,0.7168635749133015,0.5317959468902865
0.0,0.8039095875955607,0.001,1.0,0.0,0.0,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,25,0.7168635749133015,0.5317959468902865
0.0,0.7646394242332073,0.0034579138572473625,3.0,1.0,0.2,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,52,0.7168635749133015,0.5317959468902865
0.0,0.7156822942225244,0.004968223666422486,3.0,1.0,0.2,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,51,0.7168635749133015,0.5317959468902865
0.0,0.6094990595582828,0.001,1.0,0.0,0.0,bc9a2eadae0ed29d8e7c1b84334bb0b7448fb16a,26,0.7168635749133015,0.5317959468902865
priority,priority_p,time,class,failures,failures_percenteage,cycle_id,ranking,nfpa,failure_metric
3.0,0.9999999923894759,0.087,1.0,0.0,0.0,946906fa75640fe86ef47f4224753ced947d704e,13,0.7686518085495064,0.4852941176470588
3.0,0.99999999211205,6.885,0.0,0.0,0.0,946906fa75640fe86ef47f4224753ced947d704e,3,0.7686518085495064,0.4852941176470588
3.0,0.9999741936384712,0.003,1.0,0.0,0.0,946906fa75640fe86ef47f4224753ced947d704e,18,0.7686518085495064,0.4852941176470588
3.0,0.999932215521594,0.0022084736581204803,3.0,1.0,0.2,946906fa75640fe86ef47f4224753ced947d704e,33,0.7686518085495064,0.4852941176470588
3.0,0.9999301615237556,22.265137180019607,2.0,1.0,0.1412520870989276,946906fa75640fe86ef47f4224753ced947d704e,23,0.7686518085495064,0.4852941176470588
3.0,0.7991436832011448,0.18807589538888386,2.0,1.0,0.2644035790171683,946906fa75640fe86ef47f4224753ced947d704e,28,0.7686518085495064,0.4852941176470588
3.0,0.7717381215468612,36.53539721902918,2.0,1.0,0.11370250177024023,946906fa75640fe86ef47f4224753ced947d704e,20,0.7686518085495064,0.4852941176470588
3.0,0.753153951530068,0.667,0.0,0.0,0.0,946906fa75640fe86ef47f4224753ced947d704e,8,0.7686518085495064,0.4852941176470588
3.0,0.740497396260425,0.821,0.0,0.0,0.0,946906fa75640fe86ef47f4224753ced947d704e,7,0.7686518085495064,0.4852941176470588
3.0,0.6458182615160012,1.7628582590197226,2.0,1.0,0.2785289181205758,946906fa75640fe86ef47f4224753ced947d704e,27,0.7686518085495064,0.4852941176470588
3.0,0.5482804546174012,0.338,0.0,0.0,0.0,946906fa75640fe86ef47f4224753ced947d704e,9,0.7686518085495064,0.4852941176470588
